id,uuid,parent_id,city_id,name,category,geom,geom_pt,modified_at,deleted_at,synced_at
4721,6ccd5452-58ee-4df0-af66-e1056f3b75e1,,4373,Terminal integrado da PE-15,9,"POLYGON((-34.8560502663894 -7.98244073982706, -34.8560894 -7.9822294, -34.85613996266 -7.98209681899005, -34.8562967905405 -7.98213509246089, -34.8565217638691 -7.98166180832149, -34.8571360064011 -7.98116892069703, -34.8572069523471 -7.98114091571837, -34.857397386202 -7.98127533961595, -34.8570277204836 -7.98184290718351, -34.8569679765291 -7.98187277916075, -34.8563443990043 -7.98338878200568, -34.8564004089616 -7.98342985597439, -34.8562361130868 -7.98442683321477, -34.8561651671408 -7.98457245910382, -34.8560456792319 -7.98462100106683, -34.8558851173542 -7.98459112908959, -34.8557730974396 -7.9845239171408, -34.8556249203873 -7.98390298473129, -34.8557226884779 -7.9835530778805, -34.8561558321479 -7.98250195768137, -34.8560502663894 -7.98244073982706))",POINT(-34.856249949717 -7.98294536984353),2025-09-18 05:44:50.635461 UTC,,
4764,1f84d8a1-55e3-4b88-80ef-4b9c73ec30d1,,4373,Terminal Integrado Rio Doce,9,"POLYGON((-34.8509469544457 -7.96139424103397, -34.8508559253479 -7.96134493930655, -34.850760629261 -7.96131535826725, -34.8507336049976 -7.96131676688822, -34.8505984836804 -7.96125619618225, -34.8506084399879 -7.96119844271006, -34.8512698232773 -7.96013070631885, -34.8513366727711 -7.96010253381703, -34.8514191678911 -7.96016028744368, -34.8515813134717 -7.96036594663347, -34.8509469544457 -7.96139424103397))",POINT(-34.8510954015224 -7.96078219467176),2025-09-19 13:51:12.448387 UTC,,
371,16a26765-89cb-4e1a-80c0-e6d1140fe915,,4373,Aeroporto Internacional do Recife,11,"POLYGON((-34.9185634 -8.1296877, -34.919010665 -8.129370231, -34.9177279 -8.1276, -34.9177889 -8.1275522, -34.9178237 -8.1275157, -34.917874 -8.1275621, -34.9187329 -8.1265221, -34.9192581 -8.1259729, -34.9198072 -8.1253071, -34.9198656 -8.1253821, -34.9199011 -8.1253549, -34.9199414 -8.1253197, -34.9199045 -8.1252281, -34.9204275 -8.1246254, -34.9215359 -8.1233502, -34.9215641 -8.1233568, -34.9224579 -8.1223617, -34.922749 -8.1220205, -34.9227758 -8.1217829, -34.9228415 -8.1210952, -34.9233001 -8.1196892, -34.9239184 -8.1177919, -34.9243744 -8.116455, -34.9246439 -8.1159425, -34.9249215 -8.1155535, -34.9265698 -8.1136788, -34.9268313 -8.1133721, -34.9270727 -8.1129964, -34.9271706 -8.1128105, -34.9272604 -8.112606, -34.9273556 -8.1123073, -34.9274334 -8.1120205, -34.9274643 -8.1118665, -34.9275313 -8.1114536, -34.9275863 -8.1112213, -34.9276292 -8.111058, -34.927684 -8.1108768, -34.9277808 -8.1106543, -34.9278653 -8.110499, -34.9279431 -8.1103861, -34.9280705 -8.1102122, -34.9282931 -8.1099626, -34.929253 -8.1107914, -34.9302092 -8.1116171, -34.9294701 -8.112464, -34.9294024 -8.1125412, -34.9300726 -8.1131286, -34.9294826 -8.113801, -34.9295016 -8.1138163, -34.9295685 -8.11387, -34.9295028 -8.113947, -34.9288983 -8.1134664, -34.9288309 -8.1135474, -34.9281416 -8.1155861, -34.9280718 -8.1157925, -34.927960553 -8.116069074, -34.929178602 -8.117148709, -34.930024648 -8.117564041, -34.930793781 -8.117456362, -34.931839802 -8.117348684, -34.932947353 -8.118210112, -34.932085924 -8.119333046, -34.931701358 -8.120655955, -34.931286026 -8.121594297, -34.930332301 -8.122840293, -34.928747887 -8.125932207, -34.927578805 -8.130054759, -34.92610207 -8.131793, -34.925363703 -8.13231601, -34.922738031 -8.133574397, -34.9216512 -8.1370482, -34.9215392 -8.1374243, -34.9214086 -8.1378097, -34.9211661 -8.138414, -34.921078 -8.1385808, -34.9210491 -8.138779, -34.9209333 -8.1388704, -34.9209487 -8.1389725, -34.9208982 -8.1389958, -34.9208193 -8.1390773, -34.9207413 -8.1391378, -34.9206464 -8.139239, -34.9206167 -8.1394061, -34.9203827 -8.1393018, -34.9203283 -8.1394623, -34.9203376 -8.1396284, -34.9204002 -8.1397309, -34.9203762 -8.1398294, -34.9204462 -8.1399435, -34.9205396 -8.1399791, -34.9205943 -8.1400652, -34.9206007 -8.1401784, -34.9205422 -8.1402767, -34.9206483 -8.1404579, -34.9207413 -8.1407121, -34.9205241 -8.1409113, -34.9203028 -8.1410918, -34.9200279 -8.1412763, -34.919757 -8.1414237, -34.9195518 -8.1415127, -34.9193506 -8.141579, -34.9190837 -8.1416494, -34.9188866 -8.1417105, -34.9185821 -8.1417901, -34.9183595 -8.1418406, -34.9181919 -8.1418472, -34.9180618 -8.1418207, -34.9180014 -8.1417636, -34.9179679 -8.1416972, -34.9179612 -8.1416295, -34.9178164 -8.1407015, -34.9177976 -8.1405661, -34.9176326 -8.139581, -34.9173014 -8.1375285, -34.9171767 -8.1368488, -34.9171565 -8.1366762, -34.9171472 -8.136582, -34.9173121 -8.1365621, -34.9174101 -8.1362393, -34.9175213 -8.1359182, -34.9175307 -8.1355146, -34.9171203 -8.1354084, -34.9170989 -8.1353194, -34.9171472 -8.1351959, -34.9171016 -8.1351535, -34.9171881 -8.1349789, -34.9171217 -8.1348999, -34.9176675 -8.1331966, -34.9177024 -8.1332019, -34.9177185 -8.1331674, -34.9177547 -8.1331289, -34.9177681 -8.1330957, -34.9177855 -8.1330439, -34.9178056 -8.1330187, -34.9178579 -8.1328593, -34.9179679 -8.1328142, -34.9179572 -8.1327757, -34.9179384 -8.1327133, -34.9178123 -8.1326722, -34.9177936 -8.1327385, -34.917579 -8.1327173, -34.917587 -8.1326244, -34.9174703 -8.1326204, -34.9174295 -8.1326178, -34.9174013 -8.1326217, -34.9174181 -8.1325266, -34.9174418 -8.1324542, -34.9174427 -8.1324513, -34.9174654 -8.1323742, -34.9177213 -8.1315912, -34.9176966 -8.1315824, -34.9176738 -8.1315742, -34.9176211 -8.1315601, -34.9176326 -8.1315259, -34.9176181 -8.1315182, -34.9176355 -8.1314631, -34.917605 -8.1314508, -34.9175537 -8.1314332, -34.9175463 -8.1314206, -34.9175528 -8.1314049, -34.9175556 -8.1313981, -34.9175678 -8.1313688, -34.9176326 -8.1313851, -34.9176762 -8.1313966, -34.9176996 -8.1313271, -34.9177825 -8.1313419, -34.9178031 -8.1313482, -34.9178305 -8.1312636, -34.9180115 -8.1307054, -34.9180507 -8.1305845, -34.9180592 -8.1305589, -34.9181371 -8.1303219, -34.918147 -8.1303236, -34.9182529 -8.1303886, -34.9183964 -8.1304676, -34.9185325 -8.1305214, -34.9185379 -8.1305041, -34.9184507 -8.130467, -34.9183622 -8.1304218, -34.9183184 -8.1303822, -34.918377 -8.1303103, -34.9184896 -8.1303767, -34.9185607 -8.1304099, -34.9186485 -8.1304378, -34.9186633 -8.1304072, -34.9186606 -8.1303707, -34.9186666 -8.1303435, -34.9186767 -8.130309, -34.9186988 -8.1302718, -34.9187283 -8.1302499, -34.9187565 -8.1302406, -34.9187806 -8.1302419, -34.9188017 -8.1302014, -34.9188081 -8.1301882, -34.9189778 -8.1298403, -34.9185634 -8.1296877))",POINT(-34.924203668987 -8.1256571535),2025-10-22 14:13:40.228687 UTC,,
4018,369f0936-f5df-47a9-82ff-60fdae40c8a9,,4373,Mercado das Mangueiras,12,"POLYGON((-34.9278155724923 -8.16143496346269, -34.9276771285691 -8.1613195935267, -34.927431006039 -8.16151572241788, -34.927257951135 -8.1613311305203, -34.9274733083489 -8.16076966349846, -34.927950170751 -8.16126575422323, -34.9278155724923 -8.16143496346269))",POINT(-34.9275449536059 -8.16101770886084),2025-05-28 05:36:23.381077 UTC,,
4440,895def91-e05d-40c3-a33f-6559bf369328,,4373,Mix Mateus Peixinhos,12,"POLYGON((-34.8806443072105 -8.00718485365126, -34.8800189703701 -8.007580750356, -34.8799087491284 -8.00738955024291, -34.879733294907 -8.00749977148457, -34.8796995537105 -8.0074885244191, -34.8793778876379 -8.00698690529889, -34.8793913841165 -8.00694416645008, -34.8794633653356 -8.00689692877509, -34.8791776898725 -8.00641667907929, -34.8796129513064 -8.00615574716025, -34.8797692855165 -8.00638406258941, -34.8800397774412 -8.00621591896055, -34.8806443072105 -8.00718485365126))",POINT(-34.8798176891851 -8.00665680392718),2025-08-27 09:56:08.815514 UTC,,
4444,ec164297-0292-47e6-9141-da69fd4a2cd1,,4373,Mercado de Água Fria,12,"POLYGON((-34.8934998221906 -8.01965722439544, -34.8938358819345 -8.01920354374111, -34.8940468527738 -8.0193622386202, -34.8937107930299 -8.01981218527738, -34.8934998221906 -8.01965722439544))",POINT(-34.8937728841461 -8.01950973150782),2025-08-27 12:00:11.901757 UTC,,
4446,ed9ca6ff-ca95-402d-a1f4-08e2fc21c68f,,4373,Mix Mateus Areias,12,"POLYGON((-34.9379661130868 -8.09097776849219, -34.93809306899 -8.09101510846375, -34.9380781330014 -8.09108232041254, -34.9381042709815 -8.09119434032718, -34.9382424288762 -8.09117940433856, -34.9382648328592 -8.09134370021339, -34.9384179267425 -8.09132876422477, -34.9384328627311 -8.09144078413942, -34.938623296586 -8.0914258481508, -34.9387614544808 -8.09248256934566, -34.93763378734 -8.09218384957326, -34.9374694914651 -8.09101510846375, -34.9379661130868 -8.09097776849219))",POINT(-34.9381276916976 -8.09181231685634),2025-08-27 12:15:46.402457 UTC,,
4449,7c9996a5-a09b-40c6-a0cf-bfe015140da2,,4373,Mercado de São José,12,"POLYGON((-34.8780972595399 -8.06856636442801, -34.8774666582257 -8.06882529578361, -34.8772912 -8.0683956, -34.8779306458148 -8.06813411574706, -34.8780972595399 -8.06856636442801))",POINT(-34.8776952062539 -8.068480982214),2025-08-27 14:01:14.456999 UTC,,
4453,a828355b-e1d4-4be7-9fde-8f91867255a3,,4373,Novo Atacarejo Bongi,12,"POLYGON((-34.9248181077459 -8.0623015801716, -34.9247226759246 -8.06207604484913, -34.9244784159059 -8.06217953239426, -34.9241239548555 -8.0613302588226, -34.9245414690735 -8.06114353088429, -34.9246505340121 -8.06141124922687, -34.9250799772078 -8.06122677106021, -34.9254264856065 -8.06203105025605, -34.9248181077459 -8.0623015801716))",POINT(-34.9247900358704 -8.06172114974146),2025-08-27 14:01:14.456999 UTC,,
4470,c0053f71-b596-4752-9216-1eea293dc39a,,4373,Mix Mateus Janga,12,"POLYGON((-34.8247459601707 -7.9346185170697, -34.8248934530583 -7.93458304409673, -34.8248617140825 -7.93445795519204, -34.8255300995733 -7.93429739331437, -34.8256962624467 -7.93492470483641, -34.8255256 -7.9349575, -34.8249961379801 -7.93506846372688, -34.8248673150782 -7.93510393669985, -34.8247459601707 -7.9346185170697))",POINT(-34.8252199722173 -7.93477161095306),2025-08-28 08:06:49.121506 UTC,,
4472,1521f3ba-0d4b-45be-9acd-d6695730d501,,4373,Mix Mateus Boa Viagem,12,"POLYGON((-34.9017219161041 -8.11632219991114, -34.9012484423898 -8.11531473328592, -34.9015387606686 -8.11517470839261, -34.9014650142248 -8.1150346834993, -34.9025105334282 -8.11454552987199, -34.9030743669986 -8.11577774893314, -34.9020437837838 -8.11625943456614, -34.9020027098151 -8.11618848862019, -34.9017219161041 -8.11632219991114))",POINT(-34.9021628387586 -8.11554624110953),2025-08-28 08:36:30.857094 UTC,,
4473,26c22e93-fe18-446a-b8e7-de663e616107,,4373,Supermercado Arco-Mix - Beberibe,12,"POLYGON((-34.8958102560455 -8.00156029338549, -34.8956926351351 -8.00138666251778, -34.8959465469417 -8.00126344061167, -34.8960417638691 -8.00140719950213, -34.8958102560455 -8.00156029338549))",POINT(-34.8958422058115 -8.00148374644381),2025-08-28 09:06:35.407032 UTC,,
4475,72a543e6-041a-48e8-84c0-a9c751bb3f3d,,4373,Mix Mateus Maranguape I,12,"POLYGON((-34.8648053200569 -7.94291396159317, -34.8647810490754 -7.94286541963015, -34.8644431223329 -7.94299797652915, -34.8644281863442 -7.9429606365576, -34.864217215505 -7.94302971550497, -34.8639240967283 -7.94230905405406, -34.8648519950213 -7.94191138335705, -34.8648650640114 -7.94193752133713, -34.8650088229018 -7.94187777738265, -34.8650536308677 -7.94196926031295, -34.8649136059744 -7.94202713726885, -34.8650797688478 -7.94244347795164, -34.8649733499289 -7.94249201991465, -34.8650928378378 -7.9427870056899, -34.8648053200569 -7.94291396159317))",POINT(-34.8645076014987 -7.94246774893314),2025-08-28 12:25:34.313147 UTC,,
4476,ce7f806e-2142-4e2f-a0fe-3e853fdfd68c,,4373,Mix Mateus Santo Amaro - Recife,12,"POLYGON((-34.8783162433321 -8.05060793118775, -34.8781855534317 -8.05040629534138, -34.8773566060633 -8.05087864598149, -34.8771736402027 -8.05058552720482, -34.8772240491643 -8.05056125622332, -34.8771437682254 -8.05043616731862, -34.8772469198969 -8.05037408961592, -34.8772007116821 -8.05029754267424, -34.8774051480263 -8.05017852151493, -34.8773715420519 -8.05012437855618, -34.877914838638 -8.04979391980797, -34.8778999026493 -8.04976964882646, -34.8781388784673 -8.04962775693457, -34.8786317660917 -8.05041563033427, -34.8783162433321 -8.05060793118775))",POINT(-34.8779117959169 -8.05023803209459),2025-08-28 12:36:17.891503 UTC,,
4490,fa3ae44c-b5d3-4395-a242-41922cfaf8ad,,4373,Novo Atacarejo Muribeca,12,"POLYGON((-34.9407118242843 -8.15724629309856, -34.9406901559715 -8.15724361196339, -34.9404660243604 -8.15802985408092, -34.9399920300167 -8.15790115982483, -34.9399446305824 -8.15762366269413, -34.940024532486 -8.15735152763972, -34.9399622360866 -8.15733678139995, -34.9400394294511 -8.15706062444564, -34.94016402225 -8.15709279808119, -34.9402249643799 -8.15685149575134, -34.9403617456048 -8.15680189469882, -34.9407896947837 -8.15692790817155, -34.9407118242843 -8.15724629309856))",POINT(-34.9403025929839 -8.15748759516693),2025-08-28 13:17:48.625587 UTC,,
4491,f9769bce-4871-45c4-9570-a7b8ee7f8eec,,4373,Novo Atacarejo Dois Unidos,12,"POLYGON((-34.906984417171 -7.99848049649618, -34.9070033769447 -7.99850329510963, -34.9069641031277 -7.9985341402905, -34.9069058695369 -7.99846842664149, -34.9067528370773 -7.99858107860474, -34.9063397848636 -7.99802586505602, -34.9070345251444 -7.99750954259925, -34.907481434097 -7.99811169521922, -34.906984417171 -7.99848049649618))",POINT(-34.9069106473841 -7.99806878013762),2025-08-28 13:17:48.625587 UTC,,
4481,a7973c9d-28ea-49a3-9131-6d307aa43da8,,4373,Atacadão - Recife Boa Viagem,12,"POLYGON((-34.9116922810886 -8.12471943013919, -34.9114812410656 -8.12477859382104, -34.9115073876171 -8.12487103705648, -34.9113206265349 -8.12490986320901, -34.9112739362643 -8.12469909262154, -34.9108163716127 -8.12482019327963, -34.9105124179513 -8.12362952262739, -34.9113533097242 -8.12342522241667, -34.9116922810886 -8.12471943013919))",POINT(-34.9110979120789 -8.12416430762446),2025-08-28 13:17:48.625587 UTC,,
4487,fb7baa87-ebae-4dfb-9414-18608705c596,,4373,Novo Atacarejo Afogados,12,"POLYGON((-34.9088898643337 -8.07418305612444, -34.9083192096714 -8.07449340690332, -34.9080700240736 -8.07399997611618, -34.9084925561742 -8.07377203234248, -34.9084302597747 -8.07364331109578, -34.908893419962 -8.07339793610565, -34.9089841560221 -8.07353872505264, -34.9088676888405 -8.07413942400844, -34.9088898643337 -8.07418305612444))",POINT(-34.9085990567693 -8.07388600422933),2025-08-28 13:17:48.625587 UTC,,
4486,b5bcb1c9-e607-48f5-81f5-21abc9d63ad2,,4373,Atacadão - Olinda,12,"POLYGON((-34.8584328680658 -8.01110232019792, -34.8581457629205 -8.01188281249838, -34.857956056101 -8.01180767043508, -34.8579365282745 -8.01186537883791, -34.857262102037 -8.01163740013221, -34.8577157823373 -8.01035401174191, -34.8583238493668 -8.01056858061546, -34.8582344675763 -8.0108247220602, -34.8582818670106 -8.01084483787364, -34.8582114449939 -8.01102722120349, -34.8584328680658 -8.01110232019792))",POINT(-34.8578455655328 -8.01136986016506),2025-08-28 13:17:48.625587 UTC,,
4488,c365891a-dfaf-458e-9efb-85d7b04c399a,,4373,Mix Mateus Caxangá,12,"POLYGON((-34.9409497063223 -8.03899056884738, -34.9401594900379 -8.039225237011, -34.9398981160141 -8.03836568038968, -34.9402698630065 -8.03825572137695, -34.9404025814227 -8.03829058643299, -34.9407167719591 -8.03819671896757, -34.9409497063223 -8.03899056884738))",POINT(-34.9404255759275 -8.03867812461853),2025-08-28 13:17:48.625587 UTC,,
4493,7bbdc035-666a-4ba1-842b-772e3e28d16e,,4373,Supermercado Arco-Mix Prazeres,12,"POLYGON((-34.9253386883226 -8.16404196490303, -34.9250136636298 -8.16426449527342, -34.9246527453324 -8.16372608840856, -34.9249669413302 -8.16347424378797, -34.925094919803 -8.16364583372602, -34.9251348707548 -8.16375508821848, -34.9253386883226 -8.16404196490303))",POINT(-34.9250025589537 -8.16389852656075),2025-08-28 13:17:48.625587 UTC,,
4496,25c71f0f-3b34-481e-9616-79e9963845e4,,4373,Novo Atacarejo Paulista,12,"POLYGON((-34.8393952133712 -7.92392413051209, -34.8381592603129 -7.92442075213371, -34.8378754765292 -7.92375236664296, -34.8382040682788 -7.92364034672831, -34.8381779302987 -7.92354326280228, -34.8390815576102 -7.92318853307255, -34.8393952133712 -7.92392413051209))",POINT(-34.8386352670152 -7.92383824857752),2025-08-29 05:34:55.006162 UTC,,
4499,b5434c7a-6d0e-4b73-afa5-fef12bbb8e80,,4373,Center Doces,12,"POLYGON((-34.8801932094595 -8.06798333748222, -34.880084923542 -8.06805054943101, -34.8800046426031 -8.06793852951636, -34.8801129285206 -8.06787318456614, -34.8801932094595 -8.06798333748222))",POINT(-34.8800987899619 -8.06796093349929),2025-08-29 05:46:58.853792 UTC,,
4500,b8caa7e1-fea8-49ab-81d1-884cb19b45aa,,4373,Home Center Ferreira Costa Tamarineira,12,"POLYGON((-34.9025157014743 -8.03131434476127, -34.902405 -8.0313817, -34.9023291073969 -8.03126436610953, -34.9023907183499 -8.03121769114509, -34.9024205903272 -8.03119715416073, -34.9021106685633 -8.03077147848506, -34.9026315611664 -8.03032153182789, -34.9029844238976 -8.03075654249644, -34.9030572368421 -8.03070800053343, -34.9031300497866 -8.03079014847084, -34.903380227596 -8.03059784761736, -34.9037834992888 -8.03108886824324, -34.9029358819346 -8.03181139669273, -34.9028201280228 -8.031673238798, -34.9026745021337 -8.03173671674963, -34.902555 -8.0314283, -34.9025970216928 -8.03140159050497, -34.9025307432433 -8.03132597706258, -34.9025157014743 -8.03131434476127))",POINT(-34.9029469185975 -8.03093950835704),2025-08-29 05:46:58.853792 UTC,,
4505,54b78bab-8ae2-4950-9604-215bed607e6d,,4373,Assaí Atacadista,12,"POLYGON((-34.91258049467 -8.10116398842262, -34.9113143814444 -8.10141277032267, -34.9111771386367 -8.10072192174396, -34.9113723713631 -8.10067790642037, -34.9113588403821 -8.100635804802, -34.9120334564366 -8.10049993136724, -34.9120237914502 -8.10045974344112, -34.9124065249138 -8.10038702242177, -34.9124567828433 -8.10066068303157, -34.9123176070384 -8.10068747496939, -34.912367864968 -8.10094582570682, -34.9125263707458 -8.10091903378619, -34.91258049467 -8.10116398842262))",POINT(-34.9117700990878 -8.10082047776507),2025-08-29 06:36:39.088734 UTC,,
4506,923da46e-dae9-4a43-8b0a-a5c52c90e582,,4373,Novo Atacarejo Olinda,12,"POLYGON((-34.8549903657719 -7.98930959673226, -34.8542886877553 -7.98952016260007, -34.8542616257932 -7.9893861661513, -34.8541147179991 -7.98943019356075, -34.8540799240479 -7.98929619708245, -34.8539562122213 -7.98933448179502, -34.8538595623567 -7.98893823484617, -34.854804798032 -7.98866832728398, -34.8549903657719 -7.98930959673226))",POINT(-34.8544189568423 -7.98911721596431),2025-08-29 06:36:39.088734 UTC,,
4507,273f301b-b716-44fe-9518-773233980220,,4373,Mix Mateus Bongi - Recife,12,"POLYGON((-34.9130302062589 -8.06394149004269, -34.913056344239 -8.06404604196303, -34.9134222759602 -8.06394522403984, -34.9135305618777 -8.06429995376957, -34.9135492318634 -8.06429248577526, -34.91380314367 -8.06518117709815, -34.9138180796586 -8.0655508428165, -34.9133139900427 -8.06569273470839, -34.9128211024182 -8.06399750000002, -34.9130302062589 -8.06394149004269))",POINT(-34.9133572012489 -8.06474056543386),2025-08-29 08:11:59.203072 UTC,,
4509,4970c3c1-7f7a-4d9e-994d-582c0893f464,,4373,Novo Atacarejo Dois Irmãos,12,"POLYGON((-34.9392885135135 -8.01571267247511, -34.938397955192 -8.01626157005689, -34.9383531472262 -8.01618128911806, -34.9381869843528 -8.01628770803698, -34.9380768314367 -8.01610474217638, -34.9379256045519 -8.01620556009957, -34.9376343527738 -8.01575001244665, -34.9390103307254 -8.01489866109531, -34.9390532716927 -8.01496213904695, -34.9388964438122 -8.0150573559744, -34.9392885135135 -8.01571267247511))",POINT(-34.9386583759042 -8.01538501422475),2025-08-29 08:21:37.478543 UTC,,
